Folio,Rfc,Razón social,Rubro,Misión,Valores,Actividad,Activo circulante,Activo fijo,Activo diferido,Pasivo,Patrimonio,Ingreso por donativos_Monto efectivo,Ingreso por donativos_Monto especie,Donativos otorgados_Monto efectivo,Donativos otorgados_Monto especie,Integrantes del órgano de gobierno,Monto salario,Plantilla laboral,Voluntarios,Monto salarios,Ingresos relacionados_Monto,Ingresos no relacionados_Monto,Destino de donativos_Monto,Número de beneficiados,Monto nacional operación,Monto nacional admin,Monto extranjero operación,Monto extranjero admin,ref
TRANS006399/2025,DAM190910G27,DAR AGUA Y MAS AC,Organizaciones civiles y fideicomisos de apoyo económico de donatarias autorizadas,AYUDAR A OTROS EN NECESIDAD PARA QUE ELLOS PUEDAN SER AGENTES DE AYUDA,IMPULSAR MÉXICO HACIA UN FUTURO PLENO POR MEDIO DE DAR A OTROS QUE TIENEN NECESIDAD AHORA PARA QUE MAÑANA ELLOS PUEDAN DAR A OTROS,Apoyo económico de donatarias autorizadas  ,104501.0,0.0,0.0,0.0,104501.0,522227.11,0.0,0.0,0.0,"SCOTT CRHISTIAN HILL,PETER KINNAIRD JOHNSON",0.0,0,80,0.0,0.0,0.0,558604.44,2726.0,437495.99,25018.4,0.0,0.0,data/2024/DAM190910G27.xlsx
TRANS009140/2025,CAG110420F85,CENTINELAS DEL AGUA AC,Organizaciones civiles y fideicomisos ecológicos,"PROTEGER EL AGUA Y EL ACUÍFERO TRANSFORMANDO LA RELACIÓN DEL SER HUMANO CON EL ENTORNO NATURAL DE LA PENÍNSULA DE YUCATÁN, A TRAVÉS DE LA INVESTIGACIÓN, LA EDUCACIÓN Y LA PARTICIPACIÓN SOCIAL.","RESPETO, RESPONSABILIDAD, TRANSPARENCIA, TRABAJO EN EQUIPO, PARTICIPACIÓN, HONESTIDAD",Ecológicos,4646425.55,1952995.62,0.0,358266.43,6241154.74,12836934.5,2282.49,0.0,0.0,"FRANCISCO CORDOVA LIRA,RODRIGO CONSTANDSE CORDOVA,ANA LILIA CORDOVA LIRA,CARLOS MARIN MORALES,ALEJANDRO LOPEZ TAMAYO,NATALIA CORDOVA RODRIGUEZ,MARCO POLO CONSTANDSE CORDOVA,KARLA AMPELIA ARGOTE ESTRADA",0.0,15,200,4557085.45,37120.0,0.0,12836934.5,72650.0,12039055.02,565115.8600000001,0.0,0.0,data/2024/CAG110420F85.xlsx
TRANS009243/2025,CJA621106IP8,CULTURAL DE JALISCO AC,Organizaciones civiles y fideicomisos educativos,"EL COLEGIO FRANCISCO FEBRES CORDERO DE GUADALAJARA ES UNA COMUNIDAD EDUCATIVA QUE PROMUEVE LA FORMACIÓN INTEGRAL DE NIÑOS Y JÓVENES PARA QUE SEAN PARTE DE UNA SOCIEDAD TRANSFORMADORA Y SOLIDARIA, MEDIANTE UNA EDUCACIÓN HUMANA Y EVANGELIZADORA DE CALIDAD INSPIRADA EN EL CARISMA DE SAN JUAN BAUTISTA DE LA SALLE.","EL COLEGIO FRANCISCO FEBRES CORDERO DE GUADALAJARA ES UNA COMUNIDAD EDUCATIVA QUE FIEL AL CARISMA EVANGELIZADOR DE SAN JUAN BAUTISTA DE LA SALLE Y POR LA CALIDAD DE SUS SERVICIOS, CONSOLIDA UNA FORMACIÓN INTEGRAL EN LOS NIÑOS Y JOVENES QUE EDUCA.",Educativa,52267459.0,1825918.0,48310105.0,3822467.0,98581015.0,104000.0,0.0,488657.0,0.0,"JOSE DE LA TORRE GARCIA,RAFAEL JOAQUIN CUELLAR CEJA,CHRISTIAN MARCELO MUÑIZ CASTILLO",0.0,201,0,46119387.0,105509280.0,3991292.0,488656.0,1.0,136282684.0,0.0,0.0,0.0,data/2024/CJA621106IP8.xlsx
TRANS008419/2025,CYU880130GS1,CARITAS DE YUCATAN AC,Organizaciones civiles y fideicomisos asistenciales,"LA MISIÓN TIENE DOS DIMENSIONES: UNA QUE ATIENDE LAS NECESIDADES DE ORDEN ESPIRITUAL, DONDE LO MÁS IMPORTANTE ES TESTIMONIAR Y ANIMAR LA CARIDAD.LA OTRA, SE OCUPA DE LAS NECESIDADES DE ORDEN MATERIAL. EL OBJETIVO ES SACAR DE LA POSTRACIÓN AL NECESITADO DE NUESTRA COMUNIDAD PARA QUE SEA PROTAGONISTA DE SU PROPIO DESARROLLO. AMBAS DIMENSIONES SE COMPLEMENTAN TENIENDO COMO FIN CONTRIBUIR A LA CONSTRUCCIÓN DE LA CIVILIZACIÓN DEL AMOR.",RESPETO A LA DIGNIDAD HUMANA; RESPETO AL ESTADO DE DERECHO; ACTUAR CON VERACIDAD; DAR PRIORIDAD EN LOS SERVICIOS DE AYUDA A LOS MÁS POBRES; HACER VISITAS DE SOLIDARIDAD FRATERNA AL HERMANO NECESITADO; ATENDER CON GENEROSIDAD Y OPORTUNIDAD A LOS HERMANOS DESPOSEÍDOS Y PROCURAR LA PROMOCIÓN INTEGRAL ,Asistenciales,620761.41,5238850.1,16241.56,684228.98,5191624.09,3970895.88,462937.11,13000.0,0.0,"EDUARDO SEIJO GUTIERREZ,JOSE LUIS HERRERA PALMA,EMILIO JOSE RAMON CORREA AVILA,ERNESTO WILLIAM LUEBCKE FLORES,JOSE ENRIQUE PATRON CASARES,VICTOR MANUEL ARJONA BARBOSA,MARIA DE LOURDES GOMORY MARTINEZ,ALEJANDRO CORREA ARCE,MARIA DEL PILAR PATRON CASARES",115636.84,12,290,1496323.08,0.0,0.0,1009322.6100000005,1700568.0,4247685.220000001,115636.84,0.0,0.0,data/2024/CYU880130GS1.xlsx
TRANS006724/2025,BAZ160728KX1,BANCO DE ALIMENTOS PARA ZONAS RURALES AC,Organizaciones civiles y fideicomisos asistenciales,"CONSTRUIR UNA SOCIEDAD MAS SOLIDARIA Y SERVIR DE APOYO A LA SOCIEDAD EN GENERAL Y EN ESPECIAL A AQUELLOS COLECTIVOS SIN RECURSOS, VULNERABLES O CON RIESGO DE EXCLUSION SOCIAL","HONESTIDAD, TRANSPARENCIA, INCLUSION, RESPETO, COMPROMISO SOCIAL, RESPONSABILIDAD, EMPATIA Y CAPACIDAD DE CAMBIO",Asistenciales,0.0,0.0,0.0,0.0,0.0,0.0,40000.12,0.0,0.0,"GUADALUPE GARCIA MONROY,GERSAIN EMMANUEL HERNANDEZ FUENTES,SAARAIN MONTIEL MONTES,URIEL MONTIEL MONTES",0.0,0,3,0.0,0.0,40000.12,40000.12,3755.0,0.0,0.0,0.0,0.0,data/2024/BAZ160728KX1.xlsx
TRANS000940/2025,ACE900306B21,ATENEO CELAYENSE AC,Organizaciones civiles y fideicomisos educativos,"CONTRIBUIR A NUESTRA SOCIEDAD FORMANDO PERSONAS INTEGRAS, ETICAS, COMPETITIVAS Y COMPROMETIDAS CON EL DESARROLLO DE NUESTRA COMUNIDAD APORTANDO SU LIDERAZGO, CONOCIMIENTOS Y TALENTO.","SER LA INSTITUCION LIDER EN NUESTRA REGION EN EL AMBITO ACADEMICO, CULTURAL Y DEPORTIVO, TRANSFORMANDO NUESTRO MODELO EDUCATIVO PARA SER FLEXIBLE, EFICIENTE Y DE VANGUARDIA.",Educativa,2722828.0,1684119.0,0.0,965697.0,3441250.0,0.0,0.0,0.0,0.0,"BEATRIZ EUGENIA LARRAURI ESQUIVEL,ESTHER ALEJANDRA LARRAURI ESQUIVEL,LUIS AUGUSTO LARRAURI ESQUIVEL,AUGUSTO RAMON LARRAURI JIMENEZ,MA. ESTHER ESQUIVEL SIERRA",1823460.0,66,0,11102769.0,0.0,0.0,0.0,0.0,25648616.0,0.0,0.0,0.0,data/2024/ACE900306B21.xlsx
TRANS009704/2025,AXT081104D36,AXTLATON AC,Organizaciones civiles y fideicomisos asistenciales,LA ASISTENCIA O REHABILITACIÓN MÉDICA Y LA ATENCIÓN EN ESTABLECIMIENTOS ESPECIALIZADOS A PERSONAS CON ALGÚN TIPO DE DISCAPACIDAD,"LA ASISTENCIA, INTEGRACIÓN, REALIZACIÓN Y CREACIÓN DE CENTRO EDUCATIVOS ESPECIALES HASTA NIVEL MEDIO SUPERIOR ASÍ COMO LA CREACIÓN DE TALLERES, FABRICAS, OFICINAS Y TODA CLASE DE INSTITUCIONES QUE AYUDEN A LA INTEGRACIÓN DE LAS PERSONAS CON DISCAPACIDAD",Asistenciales,62500.0,3039.0,0.0,6806.0,58733.0,0.0,0.0,0.0,0.0,"FRANCISCO LARRAGA MORAN,CELERINO ZALETA GUERRERO,MARIA LUISA LOPEZ OCHOA,MANUEL FRANCISCO LARRAGA MORAN",0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data/2024/AXT081104D36.xlsx
TRANS006173/2025,PGT070802V16,PLAN GENESIS 13 AC,Organizaciones civiles y fideicomisos asistenciales,"AYUDAR A PERSONAS DE ESCASOS RECURSOS Y GRUPOS VULNERABLES DE NUESTRA SOCIEDAD, DANDO TODOS LOS DÍAS UNA ATENCIÓN COMPLETA QUE CONSISTE EN CUBRIR SUS NECESIDADES BÁSICAS: COMIDA, ROPA, REHABILITACIÓN MÉDICA, ALBERGUE, TERAPIAS DE GRUPO Y TERAPIAS OCUPACIONALES","AMOR, RESPETO, DISCIPLINA, PACIENCIA Y HONESTIDAD",Asistenciales,0.0,0.0,0.0,0.0,0.0,138000.0,610608.76,0.0,0.0,"EDITH SANDOVAL CALDERON,VIANEY ARACELI OREA NOGUEZ,ARNULFO GUTIERREZ CERDA",0.0,0,15,0.0,0.0,0.0,138000.0,23371.0,122517.1,15482.9,0.0,0.0,data/2024/PGT070802V16.xlsx
TRANS005303/2025,GME920514V69,GREENPEACE MEXICO AC,Organizaciones civiles y fideicomisos ecológicos,"SOMOS UNA ORGANIZACIÓN AMBIENTALISTA GLOBAL,  INDEPENDIENTE POLÍTICA Y ECONÓMICAMENTE QUE BUSCA CAMBIOS EN LAS POLÍTICAS PÚBLICAS, LAS PRÁCTICAS CORPORATIVAS Y LA CULTURA, PARA ENFRENTAR LAS AMENAZAS DEL CAMBIO CLIMÁTICO Y DETENER LA PÉRDIDA DE BIODIVERSIDAD A TRAVÉS DE CAMPAÑAS DISRUPTIVAS PARA FOMENTAR LA ACCIÓN DE LA GENTE. NUESTRO OBJETIVO ES GARANTIZAR LA CAPACIDAD DE LA TIERRA PARA NUTRIR LA VIDA EN TODA SU DIVERSIDAD. ESTO SIGNIFICA QUE QUEREMOS UN MUNDO VERDE, JUSTO, PACÍFICO, DIGNO, SANO, SOLIDARIO Y EQUITATIVO DONDE LAS PERSONAS EJERCEN SU PODER, ACTÚAN Y DECIDEN PARA VIVIR EN ARMONÍA CON EL MEDIO AMBIENTE Y LA BIODIVERSIDAD.",RESPONSABILIDAD PERSONAL Y NO VIOLENCIA. INDEPENDENCIA ECONOMICA Y POLITICA,Ecológicos,113877782.0,879441.0,0.0,80267157.0,34490066.0,71501136.25,0.0,0.0,0.0,"ELENA LAZOS CHAVERO,MARIE FRANCOISE LOUISE PARE OUELLET,LUISA DOLORES MONTES CONTRERAS",0.0,80,230,27293763.73,4957266.11,2149.31,67058774.82,1999998.0,56783415.92,2277267.38,7998091.52,0.0,data/2024/GME920514V69.xlsx
TRANS008256/2025,FEP0810247Y2,FUNDACION ELENA PONIATOWSKA AMOR AC,Organizaciones civiles y fideicomisos culturales,"PRESERVAR, ORGANIZAR Y DIFUNDIR EL ARCHIVO HISTÓRICO DE LA ESCRITORA ELENA PONIATOWSKA AMOR CON EL FIN DE INSTRUMENTAR PROYECTOS QUE DESARROLLEN LA CULTURA, FOMENTEN EL DEBATE CRÍTICO DE PROBLEMAS SOCIALES Y CIMENTAR BASES PARA EL DESARROLLO SUSTENTABLE DE GRUPOS VULNERABLES.","RESPONSALBILIDAD SOCIAL,CREATIVIDAD, PARTICIPACIÓN, COOPERACIÓN, DISCIPLINA, ESFUERZO Y PERSEVERANCIA, INCLUSIÓN, SENSIBILIDAD ARTÍSITICA",Culturales,88900.0,153000.0,0.0,78000.0,163900.0,1717700.0,0.0,0.0,0.0,"ELENA PONIATOWSKA AMOR,PAULA HARO PONIATOWSKA,MARTA LAMAS ENCABO,EMMANUEL HARO PONIATOWSKI,FELIPE HARO PONIATOWSKI,JAVIER ARANDA LUNA,FRANCISCO ANTONIO MARTIN DEL CAMPO SOUZA",0.0,1,5,240000.0,0.0,0.0,1483700.0,4049.0,900000.0,17000.0,0.0,0.0,data/2024/FEP0810247Y2.xlsx
TRANS006740/2025,TCR100209HE8,FUNDACION OWEN IAP,Organizaciones civiles y fideicomisos asistenciales,"SOMOS UNA FUNDACIÓN CON VOZ LÍDER QUE A TRAVÉS DE LA ESCUELA DE ENTRENAMIENTO DE PERROS DE ASISTENCIA ENTRENAMOS, ADIESTRAMOS Y DONAMOS PERROS DE ASISTENCIA EN SUS CINCO ESPECIALIDADES PERRO MOVILIDAD LIMITADA, PERRO ALERTA MEDICA, PERRO GUÍA, PERRO PARA AUTISMO ASI MISMO PROPORCIONAMOS TERAPIA ASISTIDA CON PERROS PARA NIÑOS CON DISCAPACIDAD Y/O CÁNCER.","INCLUSION, ALIANZAS, BIENESTAR ANIMAL Y CONGRUENCIA",Asistenciales,883802.0,211766.0,0.0,238241.0,857327.0,2779678.0,296046.0,0.0,0.0,"MARGARITA BRAVO MARIÑO,MARIA DEL CARMEN MEZA VALENZUELA,MANUEL QUEIJEIRO PIZA,OSCAR BRAVO VILLACORTA,GUILLERMO BRAVO MARIÑO",0.0,0,15,0.0,0.0,109818.0,3185543.0,412.0,3271040.0,60345.0,0.0,0.0,data/2024/TCR100209HE8.xlsx
TRANS008583/2025,BAM991111B47,BANCO DE ALIMENTOS DE LOS MOCHIS IAP,Organizaciones civiles y fideicomisos asistenciales,"CONCIENTIZAR Y PROMOVER EN LA COMUNIDAD LA DONACION Y RESCATE DE ALIMENTOS, DISTRIBUYENDOLOS EFICIENTEMENTE A LOS MAS NECESITADOS","ACTITUD DE SERVICIO, TRABAJO EN EQUIPO, AMOR A LO QUE HACEMOS, HONESTIDAD Y RESPETO",Asistenciales,4460543.56,16191651.62,0.0,290494.08,20361701.1,2378586.1,16840212.740000002,0.0,0.0,"JORGE BENJAMIN LOPEZ ROSAS,ROBERTO WILLIAM FIERRO AGUIRRE,JOSE AURELIO URQUIJO CELIS,SOCRATES DEMETRIO SAQUELARES OLEA,ERNESTO SUAREZ ANDUJO,KARINA LUNA ESTRADA,MANUEL URQUIJO VELARDE,ENRIQUE JESUS GONZALEZ ROMO,LUIS XAVIER ZAZUETA IBARRA,SERGIO MONTIEL RUELAS,PATRICIO GALAVIZ LUGO,AGUSTIN PEÑA TORRES,ADAN HERNANDEZ LOPEZ,VICTOR ARTOLA SAENZ,LUIS FERNANDO GASTELUM ALATORRE,LUIS FERNANDO RUIZ KARAM,JOSE HUGO LOPEZ LEAL,JAIRO GASTELUM ORDUÑO",0.0,22,1204,3229742.0,9758819.38,0.0,2378586.1100000003,19469.0,27403039.870000005,363627.63,0.0,0.0,data/2024/BAM991111B47.xlsx
TRANS008555/2025,FCC910123HH7,FUNDACION COMUNITARIA COZUMEL IAP,Organizaciones civiles y fideicomisos asistenciales,CONTRIBUIR A LAS CAUSAS SOCIALES QUE PROMUEVAN EL DESARROLLO Y ELEVEN LA CALIDAD DE VIDA DE LA COMUNIDAD,"DAR, RESPETO Y GENEROSIDAD EN EL DESARROLLO SOCIAL Y HUMANO",Asistenciales,10991819.5,19714981.6,5403.6,540848.56,30171356.14,4805679.8,6380.0,0.0,0.0,"RAUL OMAR GONZALEZ ANGULO,EDWIN GARCIA VALDEZ,INES ROSALIA SANTIN CORAL,JUAN ALEJANDRO MARTINEZ REYES,GENNY VANESSA GRACIA AGUILAR",0.0,5,54,1931900.0,1684367.53,1122000.0,5966596.93,2065.0,6046168.739999999,279146.49,0.0,0.0,data/2024/FCC910123HH7.xlsx
TRANS002158/2025,FCH1411288L8,FUNDACION CARLOS HANK AC,Organizaciones civiles y fideicomisos becantes,"POTENCIAR EL DESARROLLO EDUCATIVO, CIENTÍFICO Y TECNOLÓGICO DE NIÑOS, JÓVENES Y SUS FAMILIAS","IGUALDAD,RESPONSABILIDAD,INTEGRIDAD Y SOLIDARIDAD",Becantes,26981511.0,41715.0,17568.0,19426.0,27021368.0,6954287.0,0.0,10514456.0,0.0,"CARLOS HANK RHON,GRACIELA GONZALEZ MORENO,CARLOS HANK GONZALEZ,GRACIELA HANK GONZALEZ,ALEJANDRO ROBERTO HANK GONZALEZ,CARLOS ZARDAIN ESCUDERO,LAURA MEDINA LIRA,ITZEL CASILLAS PEREZ",0.0,0,6,0.0,2990686.0,23.0,4660200.0,534.0,1612593.0,59053.0,0.0,0.0,data/2024/FCH1411288L8.xlsx
TRANS009031/2025,HWM990521E78,HOPE WORLDWIDE MONTERREY AC,Organizaciones civiles y fideicomisos asistenciales,"BRINDAR ACCESO A LA SALUD Y NUTRICIÓN A TITULARES DE DERECHO   EN ESTADO DE POBREZA Y POBREZA EXTREMA EN LA CIUDAD DE MÉXICO Y ÁREA METROPOLITANA, CONTRIBUYENDO ASÍ A LA RESTITUCIÓN DE SU DERECHO A LA SALUD Y NUTRICIÓN, FACILITANDO EL ACCESO A SERVICIOS MÉDICOS DENTALES Y ALIMENTACIÓN NUTRITIVA, CON CALIDAD Y CALIDEZ, PARA FAVORECER SU DESARROLLO BIOPSICOSOCIAL.","SERVICIO, FILANTROPIA,COPASION, INTEGRIDAD,CALIDAD,HUMANISMO,EXCELENCIA Y PROFESIONALIMOS,SOLIDARIDAD Y COLABORACION,EMPODERAMIENTO,PERSEVERANCIA,INNOVACION Y CREATIVIDAD,RESPETO",Asistenciales,432603.0,0.0,0.0,40894.0,391709.0,0.0,300000.0,0.0,0.0,"HIRAM ALEXANDER ANDERSON GARCIA,CARLOS FRANCISCO MORALES RODRIGUEZ,MARIO VIELMA HERNANDEZ,MARIA DEL REFUGIO ROMERO SANCHEZ,HECTOR ARAGON HERRERA",0.0,0,0,0.0,0.0,0.0,0.0,409.0,149917.0,47475.0,0.0,0.0,data/2024/HWM990521E78.xlsx
TRANS009176/2025,LAN2004015BA,LIBERTAD ANIMAL AC,Organizaciones civiles y fideicomisos de desarrollo social,"RESCATAR Y CUIDAR ANIMALES EN SITUACIONES DE ABUSO EXTREMO, MALTRATO Y ABANDONO. - PROMOVER LA PARTICIPACION CIUDADANA PARA EL BIENESTAR COMUN QUE LOGRE VELAR POR LOS ANIMALES EN MEXICO. - CREAR PROGRAMAS SOCIALES QUE DEN COMO RESULTADO COMUNIDADES CONSIENTES SOBRE EL CUIDADO POR LAS ESPECIES DE SU REGION LA TENECIA RESPONSABLE DE ANIMALES DOMESTICOS. -TERMINAR CON LAS PRACTICAS CRUELES Y OBSOLETAS HACIA LOS ANIMALES EQUINOS, ESPECIFICAMENTE EL USO PARA EL TRANSPORTE DE CARGA, VISLUMBRAR LA MATANZA CRUEL PARA CONSUMO Y EXPORTACION DE CARNE. -FORTALECER EL MOVIMIENTO DE PROTECCIÓN ANIMAL EN MEXICO.",-DARLE VOZ A TODOS LOS ANIMALES EN MEXICO A TRAVES DE LA CREACION DE COMUNIDADES FUERTES. -CIUDADES LIBRES DE MALTRATO ANIMAL CON AYUDA DE LOS PROGRAMAS DE EDUCACION Y CULTURA A FAVOR DE LA PROTECCIÓN ANIMAL. -PROHIBICION Y ELIMINACION DE LAS CARRETAS DE BASURA JALADAS POR EQUINOS EN TODO EL PAIS.,Desarrollo social,459559.06,0.0,0.0,0.0,459559.06,7125063.0,0.0,0.0,0.0,"ITZAYANA ELIZABETH SOTO PEÑA,RENATA VALENCIA KURI,LUIS ALBERTO SIERRA LOPEZ",0.0,0,0,0.0,0.0,0.0,0.0,0.0,6668000.0,0.0,0.0,0.0,data/2024/LAN2004015BA.xlsx
TRANS005726/2025,GME160422QF0,GASTROMOTIVA MEXICO AC,Organizaciones civiles y fideicomisos asistenciales,UN MUNDO EN DONDE LA GASTRONOMÍA SOCIAL ES LA NORMA.,"POSITIVIDAD, COLABORACIÓN, EXCELENCIA, AUTENTICIDAD Y LIDERAZGO A TRAVÉS DEL EJEMPLO.",Asistenciales,3135528.0,225317.0,0.0,85690.0,3275155.0,5421033.88,0.0,0.0,0.0,"MARIA JOSEFINA SANTACRUZ GONZALEZ,ALEJANDRO GONZALEZ DE LA PEÑA,DAVID DANIEL HERTZ",0.0,4,6,1102213.0,50.32,0.0,3360844.5,1780.0,4581004.0,111480.0,0.0,0.0,data/2024/GME160422QF0.xlsx
TRANS003461/2025,AML700107A67,AVELINO MONTES LINAJE AC,Organizaciones civiles y fideicomisos educativos,"SOMOS UNA COMUNIDAD EDUCATIVA SITUADA EN EL CENTRO DE LA CIUDAD DE MÉRIDA, YUCATÁN; QUE DESEA DAR A CONOCER LA BONDAD DE DIOS A TRAVÉS DE LA EDUCACIÓN CRISTIANA, Y DESDE ESTA EXPERIENCIA, FORMAR ÍNTEGRAMENTE A HOMBRES Y MUJERES, PARA QUE, ASUMIENDO LOS VALORES EVANGÉLICOS DESDE EL CARISMA DE JESÚS-MARÍA, Y FUNDAMENTADOS EN LA PEDAGOGÍA DE CLAUDINA, PODAMOS RESPONDER POSITIVAMENTE A LOS DESAFÍOS","RESPETO, HUMILDAD,",Educativa,6090992.0,1653359.0,0.0,2387562.0,5356789.0,3741199.0,0.0,0.0,0.0,"NATALIA HERNANDEZ PEREZ,MARIA ANGELA SANCHEZ REYES,ELDA MARGARITA ARJONA LIZARRAGA",0.0,51,0,6521634.0,8231414.0,1762.0,8159053.0,363.0,8699996.0,104283.0,0.0,0.0,data/2024/AML700107A67.xlsx
TRANS003094/2025,FML151014RF5,FUNDACION MAS LIBROS MENOS ARMAS AC,Organizaciones civiles y fideicomisos culturales,"FORTALECER LAS ESTRUCTURAS ALTERNATIVAS DE DESARROLLO DE LA POBLACIÓN, A TRAVÉS DEL FOMENTO DE ACTIVIDADES CULTURALES Y EDUCATIVAS.","",Culturales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FERNANDO MOSQUEDA NAVA,MIRIAM GABRIELA OJEDA HERNANDEZ",0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data/2024/FML151014RF5.xlsx
TRANS010504/2025,FAG221116UQ1,FUNDACION ADRIAN GUILLEN AC,Organizaciones civiles y fideicomisos asistenciales,EN FUNDACION ADRIAN GUILLEN AC NOS IMPULSA EL DESEO DE CONTRIBUIR A HACER DEL MUNDO UN LUGAR MEJOR. DESDE EL AÑO 2000 HEMOS PARTICIPADO EN UN AMPLIO ABANICO DE ACTIVIDADES QUE POTENCIAN A LAS PERSONAS Y A LAS COMUNIDADES. NOS ESFORZAMOS POR ENTABLAR RELACIONES PRODUCTIVAS Y LOGRAR UN IMPACTO POSITIVO CON TODAS NUESTRAS ACTIVIDADES.,"FUNDACION ADRIAN GUILLEN ES UNA DONATARIA SIN FINES DE LUCRO, LISTOS PARA APOYAR A SECTORES Y REGIONES DE ESCASOS RECURSOS, COMUNIDADES INDIGENAS, ZONAS URBANAS, RURALES QUE SE ENCUENTREN EN POBREZA EXTREMA. TRABAJAMOS CON DISTINTAS INSTITUCIONES, REALIZANDO ALIANZAS QUE SUMEN A ESTA NOBLE CAUSA DE",Asistenciales,0.0,0.0,0.0,0.0,0.0,0.0,104896.74,0.0,0.0,"YANET CERON CERON,GUILLERMINA CAZALES MOYAO",0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data/2024/FAG221116UQ1.xlsx
TRANS005296/2025,CLD220218NR5,COLIBRI POR LA LEGITIMA DEFENSA AC,Organizaciones civiles y fideicomisos de desarrollo social,"SOMOS UNA ORGANIZACIÓN QUE CONSTRUYE HERRAMIENTAS DE AUTODEFENSA FEMINISTA INTEGRAL CON MUJERES CIS Y TRANS PARA LA PREVENCIÓN, ACCIÓN Y SANCIÓN FRENTE A LAS VIOLENCIAS.","REPETO, SORORIDAD, JUSTICIA, HONESTIDAD",Desarrollo social,681361.0,98089.0,0.0,14600.0,764850.0,1165206.0,0.0,0.0,0.0,"AURELIA SABINA HERNANDEZ AGUILAR,DARINKA DENISSE LEJARAZU HERNANDEZ,MARIA GUIEBEU BALLESTEROS AVILA,MARIA TERESA GARZON MARTINEZ,LUZ MARIA LEON CONTRERAS",0.0,10,5,1243082.0,241195.0,52025.0,1534570.0,9459.0,1525588.0,8982.0,0.0,0.0,data/2024/CLD220218NR5.xlsx
TRANS004387/2025,AMA010327A67,AMIGOS DE MARIA AUXILIADORA AC,Organizaciones civiles y fideicomisos asistenciales,"BENEFICIAR A PERSONAS, SECTORES Y REGIONES DE ESCASOS RECURSOS, APOYANDOLOS PARA QUE REALICEN DIVERSAS ACTIVIDADES Y ASI LOGRAR MEJORES CONDICIONES DE SUBSISTENCIA Y DESARROLLO EN LAS COMUNIDADES INDIGENAS Y A LOS GRUPOS VULNERABLES POR SEXO, EDAD Y PROBLEMAS DE DISCAPACIDAD.","ESTA INSTITUCION TIENE EL COMPROMISO CON LOS MAS NECESITADOS Y VULNERABLES, OTORGANDO LA AYUDA DE UNA MANERA EQUITATIVA Y HONESTA, MOSTRANDO SIEMPRE Y EN TODO MOMENTO EL RESPETO A TODA PERSONA NO IMPORTANDO SEXO, EDAD Y PROBLEMAS DE DISCAPACIDAD.",Asistenciales,63084.0,0.0,0.0,25000.0,38084.0,80800.0,0.0,0.0,0.0,"MARIA DE LOURDES ARCE ARTEAGA,MARIA ROSALIA MOLLEDA MALDA,LUCIA ELENA ELIAS BENIGNOS,OLGA ESTHER CEDILLO LAMMOGLIA",0.0,0,0,0.0,0.0,47060.0,177600.0,1200.0,238606.0,499.0,0.0,0.0,data/2024/AMA010327A67.xlsx
TRANS003292/2025,ICA190320A26,INTERNATIONAL CHAPLAIN AGENTS IN FAVOUR OF SOCIAL PEACE AC,Organizaciones civiles y fideicomisos asistenciales,CONTRIBUIR AL DESARROLLO SOCIAL  DE MI COMUNIDAD A TRAVES DE LA IMPLEMENTACION  DE PROGRAMAS ASISTENCIALES DESEÑADOS PARA EL FOMENTO E IMPULSO DE UNA MEJOR CALIDAD DE VIDA EN NUESTRA SOCIEDAD,CONTRIBUIR AL MEJOR DESARROLLO DE CAPACIDADES  Y HABILIDADES DE CADA INDIVIDUO  EN NUESTRA SOCIEDAD,Asistenciales,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,RICARDO FIGUEROA RAMIREZ,0.0,0,5,0.0,0.0,0.0,200000.0,150.0,200000.0,0.0,0.0,0.0,data/2024/ICA190320A26.xlsx
TRANS009493/2025,GDA050228KH7,GENTE POR LA DEFENSA ANIMAL AC,Organizaciones civiles y fideicomisos para obras o servicios públicos,REDUCIR LOS NIVELES DE ENFERMEDADES TRANSMISIBLES DE LA FAUNA DOMESTICA AL SER HUMANO A TRAVÉS DE MEDIDAS SANITARIAS PREVENTIVAS QUE RESUELVAN DE RAÍZ DICHO PROBLEMA DE SALUD PÚBLICA EN EL DISTRITO FEDERAL Y ESTADO DE MÉXICO,COMPROMISO: NOS INTERESA Y NOS PREOCUPA CUMPLIR CON NUESTROS OBJETIVOS PRINCIPALES AL ASEGURARNOS QUE NUESTRA POBLACIÓN META SEA SIEMPRE BENEFICIADA,Obras o servicios públicos,1479.0,0.0,0.0,3440.0,1961.0,149671.5,0.0,0.0,0.0,"ISAI GARCIA BUSTOS,ROSA ELMIRA PEREZ SOLANO Y HERRERA,MONICA ELMIRA PINEDA PEREZ",0.0,0,10,0.0,0.0,0.0,164665.88,1183.0,164665.88,0.0,0.0,0.0,data/2024/GDA050228KH7.xlsx
